episode,reward,avg_wait_time,avg_ambulance_wait,avg_firetruck_wait,throughput_per_min,total_spawned,total_cleared,ambulance_cleared,firetruck_cleared,epsilon,mean_td_error
2045,-25.5,1.66,0.0,0.0,108.0,56,45,0,0,0.05,0.7385
2046,-240.6,1.78,1.54,0.0,88.8,48,37,2,0,0.05,0.9837
2047,-38.75,1.6,0.7,0.0,108.0,60,45,1,0,0.05,0.8277
2048,-177.95,1.78,1.32,0.0,115.2,62,48,1,0,0.05,0.9326
2049,-100.15,1.96,1.13,1.0,98.4,56,41,2,1,0.05,1.1934
2050,-155.75,1.37,0.0,0.0,88.8,47,37,0,0,0.05,0.703
2051,300.6,1.47,0.72,0.02,110.4,58,46,1,1,0.05,1.0952
2052,-812.55,2.28,0.15,1.23,103.2,59,43,3,3,0.05,2.0772
2053,-101.5,1.46,0.0,0.0,93.6,48,39,0,0,0.05,0.7697
2054,239.95,1.12,0.0,0.02,108.0,56,45,0,1,0.05,1.0911
2055,-75.05,1.61,1.39,0.02,115.2,62,48,4,1,0.05,1.6348
2056,-71.5,1.96,0.0,0.0,115.2,64,48,0,0,0.05,0.836
2057,-57.15,1.63,0.0,0.0,100.8,53,42,0,0,0.05,0.7618
2058,-886.5,1.49,2.73,1.44,93.6,52,39,1,5,0.05,2.3951
2059,137.55,1.34,0.02,0.0,110.4,59,46,1,0,0.05,0.8404
2060,15.65,1.71,0.68,0.0,112.8,63,47,2,0,0.05,0.9711
2061,-453.55,1.25,0.42,0.0,88.8,54,37,3,0,0.05,1.2348
2062,106.85,1.29,0.0,0.02,100.8,54,42,0,1,0.05,0.943
2063,56.55,2.34,0.0,0.04,96.0,53,40,0,2,0.05,1.424
2064,-298.45,2.72,0.19,0.38,103.2,60,43,2,4,0.05,2.1953
2065,119.7,1.78,0.0,0.02,103.2,55,43,0,1,0.05,0.9309
2066,-12.7,1.16,0.0,0.0,98.4,54,41,0,0,0.05,0.8685
2067,59.05,1.49,0.82,0.67,96.0,54,40,2,3,0.05,1.7031
2068,-115.7,1.85,0.0,1.15,117.6,65,49,0,1,0.05,1.0999
2069,-115.65,1.66,0.0,0.0,91.2,51,38,0,0,0.05,0.7862
2070,-993.85,1.84,0.0,2.41,98.4,54,41,0,3,0.05,2.073
2071,373.3,1.22,0.0,0.02,103.2,59,43,0,2,0.05,1.1795
2072,85.25,1.97,1.57,0.02,112.8,64,47,1,1,0.05,1.2325
2073,74.15,1.34,0.02,0.0,100.8,54,42,1,0,0.05,0.8072
2074,-31.4,1.38,0.0,0.0,108.0,56,45,0,0,0.05,0.9075
2075,334.2,1.3,0.5,0.55,110.4,60,46,2,2,0.05,1.3867
2076,844.45,1.36,0.22,0.02,120.0,64,50,1,4,0.05,1.7762
2077,-34.15,1.27,1.17,0.0,108.0,60,45,1,0,0.05,0.9229
2078,170.15,1.19,0.0,0.02,103.2,54,43,0,1,0.05,1.1112
2079,252.35,1.58,0.65,0.02,117.6,62,49,1,1,0.05,1.2053
2080,-612.5,1.95,1.16,0.0,110.4,62,46,2,0,0.05,1.3985
2081,-145.9,1.48,0.0,0.8,98.4,53,41,0,1,0.05,0.9728
2082,-301.6,1.46,0.0,1.97,98.4,54,41,0,1,0.05,1.2378
2083,41.4,1.34,0.0,0.0,115.2,61,48,0,0,0.05,0.898
2084,-329.5,1.88,0.02,0.0,120.0,68,50,1,0,0.05,1.4069
2085,134.1,1.52,1.02,0.02,100.8,56,42,1,1,0.05,0.9622
2086,38.35,1.19,0.02,0.0,100.8,54,42,1,0,0.05,0.8659
2087,227.05,1.14,0.02,0.0,108.0,62,45,2,0,0.05,0.9301
2088,-162.15,2.12,1.84,0.78,115.2,62,48,2,2,0.05,1.5941
2089,-41.85,1.29,1.77,0.0,115.2,59,48,1,0,0.05,1.0471
2090,-137.85,1.08,1.33,0.0,91.2,51,38,1,0,0.05,0.9202
2091,489.7,1.29,0.02,0.3,103.2,57,43,2,2,0.05,1.4988
2092,59.85,1.42,0.0,0.0,122.4,65,51,0,0,0.05,0.8879
2093,-45.55,1.65,0.53,1.07,98.4,53,41,2,2,0.05,1.4733
2094,-513.35,1.37,1.62,1.37,103.2,56,43,5,1,0.05,1.8843
2095,-33.2,1.61,0.0,0.0,110.4,57,46,0,0,0.05,0.854
2096,-371.95,2.06,0.98,0.0,112.8,62,47,1,0,0.05,1.1196
2097,151.65,1.16,0.38,0.0,100.8,54,42,2,0,0.05,0.9377
2098,117.7,1.2,0.02,0.0,98.4,55,41,1,0,0.05,0.8489
2099,311.15,1.48,0.02,0.02,112.8,60,47,1,1,0.05,1.0017
2100,-1009.7,1.81,2.49,1.45,110.4,63,46,4,4,0.05,2.6298
2101,89.15,1.69,0.0,0.02,100.8,53,42,0,1,0.05,1.0051
2102,63.2,0.99,0.0,0.0,112.8,58,47,0,0,0.05,0.7488
2103,-618.15,1.53,1.25,1.92,96.0,55,40,4,2,0.05,1.9434
2104,110.7,1.52,0.2,0.0,117.6,67,49,1,0,0.05,0.8861
2105,-75.4,1.65,0.0,0.0,100.8,49,42,0,0,0.05,0.7178
2106,-153.3,1.07,1.21,0.22,98.4,50,41,3,4,0.05,2.0306
2107,-29.05,1.51,0.0,1.12,108.0,58,45,0,1,0.05,1.0042
2108,272.25,1.71,0.02,0.02,112.8,64,47,1,1,0.05,1.0288
2109,-143.85,1.69,1.18,0.02,88.8,50,37,2,1,0.05,1.2567
2110,-188.45,1.15,0.0,0.0,96.0,53,40,0,0,0.05,0.811
2111,34.1,1.5,0.02,0.87,108.0,59,45,1,2,0.05,1.6557
2112,-204.2,1.61,2.93,0.0,115.2,65,48,1,0,0.05,1.0531
2113,-98.3,1.52,0.0,0.0,96.0,53,40,0,0,0.05,0.7793
2114,82.5,0.96,0.02,0.0,103.2,55,43,1,0,0.05,0.7937
2115,-180.3,2.43,0.36,1.21,98.4,55,41,2,2,0.05,1.6005
2116,-128.9,1.64,2.3,0.88,115.2,66,48,1,1,0.05,1.161
2117,-120.6,1.57,0.0,0.0,100.8,51,42,0,0,0.05,0.6942
2118,413.5,0.96,0.02,0.24,84.0,48,35,2,3,0.05,1.4497
2119,136.3,1.17,0.02,0.0,105.6,58,44,1,0,0.05,0.8822
2120,177.5,1.55,0.02,0.0,117.6,67,49,2,0,0.05,1.0245
2121,-26.5,1.77,0.71,0.0,96.0,53,40,3,0,0.05,1.0181
2122,-247.5,1.52,3.12,0.0,108.0,61,45,1,0,0.05,1.0267
2123,51.75,1.19,0.02,1.07,110.4,60,46,1,1,0.05,1.2516
2124,230.15,1.81,0.05,0.0,120.0,66,50,3,0,0.05,1.0867
2125,-95.75,2.32,0.02,0.0,98.4,53,41,1,0,0.05,0.8937
2126,-144.0,1.19,0.0,1.47,93.6,50,39,0,1,0.05,1.0584
2127,35.35,1.44,0.02,0.0,108.0,59,45,1,0,0.05,0.8142
2128,-37.15,2.01,1.25,0.72,112.8,64,47,1,2,0.05,1.484
2129,74.85,1.77,0.22,0.0,103.2,56,43,2,0,0.05,0.9185
2130,134.1,1.07,0.0,0.03,103.2,60,43,0,1,0.05,0.9802
2131,321.7,1.37,0.65,0.02,120.0,62,50,2,1,0.05,1.2648
2132,176.6,1.76,0.0,0.02,115.2,64,48,0,1,0.05,0.9151
2133,-304.4,1.78,2.63,0.0,88.8,48,37,1,0,0.05,0.9355
2134,175.6,1.22,0.0,0.02,103.2,56,43,0,1,0.05,0.9684
2135,136.15,1.19,0.02,0.0,115.2,60,48,1,0,0.05,0.8377
2136,-144.8,1.94,0.02,0.02,122.4,67,51,1,1,0.05,1.2205
2137,-25.85,1.8,0.0,0.0,105.6,55,44,0,0,0.05,0.821
2138,100.6,1.3,0.0,0.02,96.0,52,40,0,1,0.05,0.9995
2139,420.9,1.49,0.02,0.02,112.8,61,47,1,2,0.05,1.2866
2140,-488.75,1.9,2.88,1.25,110.4,63,46,2,1,0.05,1.5238
2141,-81.35,1.72,0.0,0.0,103.2,55,43,0,0,0.05,0.8236
2142,-291.85,1.65,0.37,2.98,98.4,54,41,3,1,0.05,1.5981
2143,45.2,1.42,0.0,0.0,112.8,61,47,0,0,0.05,0.8142
2144,279.55,1.47,0.02,0.02,120.0,67,50,1,1,0.05,1.1281
2145,-327.9,1.76,1.06,1.32,93.6,53,39,5,2,0.05,1.9217
2146,84.55,1.12,0.14,0.0,98.4,53,41,2,0,0.05,0.8619
2147,32.5,1.43,0.0,0.0,112.8,62,47,0,0,0.05,0.9064
2148,1.6,1.69,0.4,0.0,108.0,62,45,2,0,0.05,0.9499
2149,-61.4,1.52,0.0,0.0,103.2,53,43,0,0,0.05,0.8124
2150,18.2,1.36,1.35,0.02,93.6,53,39,1,1,0.05,1.1561
2151,-698.95,1.64,2.98,1.49,105.6,59,44,1,3,0.05,1.9909
2152,-256.95,1.72,0.0,1.95,115.2,65,48,0,1,0.05,1.1389
2153,-166.1,2.0,0.0,0.0,96.0,52,40,0,0,0.05,0.8521
2154,-20.1,1.26,0.02,0.94,100.8,54,42,1,3,0.05,1.6054
2155,77.4,1.12,0.0,0.0,105.6,55,44,0,0,0.05,0.9516
2156,-13.3,1.89,0.0,0.0,124.8,69,52,0,0,0.05,0.8239
2157,16.7,1.84,0.0,0.02,96.0,54,40,0,1,0.05,0.8997
2158,196.2,1.04,2.85,0.11,91.2,50,38,1,3,0.05,1.5705
2159,69.7,1.25,0.83,0.0,110.4,59,46,2,0,0.05,1.0715
2160,480.85,1.75,0.02,0.14,112.8,64,47,2,2,0.05,1.2667
2161,277.65,1.16,0.0,0.02,98.4,54,41,0,2,0.05,1.0789
2162,-19.8,1.43,0.32,0.0,93.6,50,39,2,0,0.05,0.9692
2163,5.6,1.64,0.02,0.86,103.2,55,43,1,2,0.05,1.7468
2164,41.4,2.0,0.02,0.0,122.4,66,51,1,0,0.05,1.0127
2165,-460.3,2.25,0.0,2.33,91.2,53,38,0,1,0.05,1.197
2166,-21.9,2.2,0.02,0.32,86.4,50,36,1,1,0.05,1.2811
2167,-145.2,1.57,1.29,0.0,108.0,60,45,3,0,0.05,1.2004
2168,351.7,1.86,0.0,0.02,122.4,65,51,0,2,0.05,1.2798
2169,360.0,1.4,0.97,0.02,105.6,58,44,1,2,0.05,1.3135
2170,-110.85,1.79,0.48,0.0,84.0,47,35,2,0,0.05,1.0088
2171,-19.25,1.49,0.0,1.45,120.0,64,50,0,1,0.05,1.0926
2172,186.5,2.28,0.0,0.44,105.6,61,44,0,4,0.05,1.8764
2173,-23.8,1.22,0.0,0.0,103.2,55,43,0,0,0.05,0.8615
2174,-96.75,1.28,0.02,0.0,84.0,50,35,1,0,0.05,0.8289
2175,-280.4,1.3,1.39,2.27,108.0,58,45,2,1,0.05,1.3758
2176,152.55,1.4,1.0,0.02,112.8,64,47,1,1,0.05,1.3108
2177,-199.8,1.73,1.92,0.0,98.4,51,41,1,0,0.05,0.9759
2178,66.65,1.24,0.02,0.88,100.8,55,42,1,1,0.05,1.127
2179,-1.75,1.52,0.0,0.0,103.2,59,43,0,0,0.05,0.8931
2180,10.35,1.97,0.53,0.0,117.6,64,49,1,0,0.05,0.9289
2181,335.9,2.04,0.02,0.02,96.0,52,40,1,2,0.05,1.2845
2182,-162.6,1.49,0.0,0.0,100.8,54,42,0,0,0.05,0.7689
2183,275.5,1.6,0.02,0.02,117.6,63,49,1,1,0.05,1.2154
2184,-337.2,2.29,4.07,0.53,103.2,59,43,1,2,0.05,1.559
2185,-75.15,1.69,0.0,0.0,98.4,49,41,0,0,0.05,0.8005
2186,-26.85,0.97,0.0,0.0,96.0,50,40,0,0,0.05,0.7277
2187,353.25,1.32,0.02,0.02,120.0,66,50,1,1,0.05,1.0822
2188,-71.5,2.12,0.0,0.0,115.2,65,48,0,0,0.05,0.8003
2189,65.05,1.47,0.02,0.0,110.4,54,46,1,0,0.05,0.8944
2190,204.2,1.52,0.97,0.02,110.4,57,46,1,1,0.05,1.0582
2191,-305.4,1.5,1.87,0.0,105.6,60,44,3,0,0.05,1.3235
2192,69.25,2.06,0.24,0.0,108.0,59,45,2,0,0.05,0.9793
2193,352.65,1.47,0.02,0.2,100.8,53,42,1,2,0.05,1.281
2194,-193.65,1.43,2.07,0.0,93.6,52,39,1,0,0.05,0.8411
2195,134.0,1.75,0.0,0.02,108.0,59,45,0,1,0.05,1.0406
2196,-46.4,1.53,0.98,0.86,115.2,62,48,3,2,0.05,1.8086
2197,7.25,1.28,0.58,0.0,96.0,51,40,2,0,0.05,0.9818
2198,-58.1,1.3,0.0,0.0,96.0,49,40,0,0,0.05,0.7328
2199,106.75,1.57,0.44,0.0,108.0,57,45,3,0,0.05,1.0501
2200,-208.25,1.82,1.39,1.4,120.0,65,50,2,1,0.05,1.4366
2201,-53.65,1.27,1.23,0.0,98.4,55,41,1,0,0.05,1.0425
2202,258.4,1.18,0.68,0.02,110.4,57,46,2,1,0.05,1.2562
2203,155.05,1.16,1.52,0.46,100.8,57,42,2,3,0.05,1.8389
2204,-111.05,1.6,0.0,1.05,112.8,65,47,0,1,0.05,1.1003
2205,-97.25,1.76,0.02,1.12,88.8,50,37,1,1,0.05,1.1983
2206,99.3,1.22,0.02,0.0,98.4,53,41,2,0,0.05,0.9818
2207,31.5,1.61,0.0,0.0,120.0,63,50,0,0,0.05,0.7968
2208,168.65,1.85,0.0,0.02,124.8,66,52,0,1,0.05,1.0091
2209,-74.3,1.77,0.0,0.0,103.2,57,43,0,0,0.05,0.7128
2210,91.7,1.15,0.0,0.02,96.0,53,40,0,1,0.05,0.9635
2211,203.35,1.38,0.02,0.63,103.2,57,43,1,2,0.05,1.3978
2212,80.0,1.9,0.97,0.02,115.2,62,48,2,1,0.05,1.4384
2213,-148.95,1.88,0.0,0.0,91.2,50,38,0,0,0.05,0.8955
2214,507.25,1.05,0.12,0.55,100.8,52,42,3,3,0.05,1.7897
2215,242.2,1.26,0.0,0.49,112.8,58,47,0,2,0.05,1.3383
2216,47.45,1.59,0.0,0.0,127.2,66,53,0,0,0.05,0.821
2217,125.35,0.78,0.0,0.29,86.4,50,36,0,2,0.05,1.19
2218,-230.85,1.23,2.32,0.0,91.2,53,38,1,0,0.05,1.0756
2219,112.85,1.2,0.02,0.0,105.6,57,44,1,0,0.05,0.7871
2220,-873.05,1.89,0.93,2.37,108.0,59,45,1,3,0.05,1.9473
2221,-14.35,1.36,0.0,0.0,105.6,54,44,0,0,0.05,0.6797
2222,103.5,1.33,0.02,0.0,108.0,59,45,1,0,0.05,0.8985
2223,278.6,1.64,0.43,0.02,98.4,56,41,3,2,0.05,1.4364
2224,16.9,2.02,0.02,0.0,115.2,65,48,1,0,0.05,0.9471
2225,-96.7,1.63,0.0,0.0,96.0,52,40,0,0,0.05,0.7727
2226,-127.85,1.84,1.49,0.02,96.0,50,40,2,1,0.05,1.3026
2227,281.45,1.32,0.08,0.0,103.2,56,43,3,0,0.05,1.0934
2228,-6.15,1.87,0.0,0.0,124.8,66,52,0,0,0.05,0.7576
2229,92.8,1.38,0.53,0.02,91.2,53,38,1,1,0.05,0.9913
2230,-8.75,1.22,0.0,0.0,110.4,57,46,0,0,0.05,0.8634
2231,84.2,1.56,0.02,0.0,105.6,59,44,1,0,0.05,0.7896
2232,193.95,1.64,0.09,2.05,115.2,63,48,5,1,0.05,1.5146
2233,161.35,1.59,0.0,0.02,110.4,56,46,0,1,0.05,1.106
2234,-139.5,1.38,1.42,0.0,96.0,49,40,1,0,0.05,0.9722
2235,151.65,1.36,0.02,0.0,112.8,61,47,1,0,0.05,0.9386
2236,-39.6,1.92,0.0,0.0,122.4,65,51,0,0,0.05,0.8064
2237,-268.7,1.5,2.43,1.18,98.4,53,41,1,2,0.05,1.4241
2238,64.85,1.29,0.92,0.0,108.0,59,45,4,0,0.05,1.2726
2239,-290.5,2.31,0.0,0.98,100.8,58,42,0,3,0.05,1.7016
2240,58.15,1.86,0.02,0.0,122.4,67,51,1,0,0.05,1.1004
2241,140.4,2.16,0.0,0.02,91.2,51,38,0,2,0.05,1.1454
2242,-53.15,1.07,1.0,0.0,93.6,53,39,1,0,0.05,0.8816
2243,119.9,1.58,0.02,0.0,115.2,62,48,1,0,0.05,0.8623
2244,386.35,1.77,0.02,0.02,120.0,62,50,3,1,0.05,1.2132
2245,-530.3,1.6,1.03,0.0,96.0,52,40,3,0,0.05,1.385
2246,231.55,1.14,0.02,0.0,108.0,60,45,2,0,0.05,1.0121
2247,-416.6,1.52,2.02,0.92,105.6,60,44,3,1,0.05,1.5441
2248,50.55,1.78,0.0,0.02,112.8,62,47,0,1,0.05,1.0086
2249,240.4,1.15,0.27,0.02,96.0,54,40,1,1,0.05,1.0986
2250,-130.2,1.55,0.02,1.72,98.4,56,41,1,1,0.05,1.2453
2251,-165.6,1.12,3.07,0.0,108.0,63,45,1,0,0.05,0.9886
2252,108.25,1.79,0.02,0.0,120.0,65,50,1,0,0.05,0.8871
2253,90.25,1.04,0.63,0.75,98.4,51,41,2,1,0.05,1.2275
2254,-31.6,1.2,0.0,0.0,105.6,57,44,0,0,0.05,0.7101
2255,89.6,1.0,1.28,0.0,108.0,60,45,1,0,0.05,0.9213
2256,-289.3,1.93,2.09,0.83,110.4,62,46,2,3,0.05,1.9669
2257,-74.3,1.74,0.0,0.0,105.6,52,44,0,0,0.05,0.8181
2258,84.55,1.13,0.0,0.62,96.0,50,40,0,1,0.05,0.9421
2259,-196.65,0.91,0.29,0.86,105.6,60,44,2,3,0.05,1.8055
2260,104.55,1.78,0.93,0.02,117.6,65,49,1,1,0.05,1.1902
2261,244.45,1.3,0.0,0.02,108.0,57,45,0,1,0.05,0.9954
2262,204.85,0.98,0.0,0.02,98.4,53,41,0,1,0.05,0.8973
2263,86.65,1.21,0.69,0.0,110.4,57,46,2,0,0.05,1.0381
2264,-39.0,1.97,0.0,0.0,122.4,66,51,0,0,0.05,0.8492
2265,285.2,1.27,0.02,0.0,108.0,57,45,3,0,0.05,0.9607
2266,156.1,1.48,0.63,0.02,93.6,49,39,3,1,0.05,1.221
2267,-75.3,1.28,0.2,1.53,110.4,62,46,1,1,0.05,1.269
2268,-310.7,1.76,0.86,1.76,115.2,63,48,4,2,0.05,1.8001
2269,-637.5,1.65,0.0,2.22,93.6,54,39,0,1,0.05,1.2273
2270,-83.2,1.56,0.0,0.0,105.6,56,44,0,0,0.05,0.8496
2271,-273.75,1.37,0.0,0.02,108.0,60,45,0,1,0.05,1.1775
2272,-503.35,1.83,1.54,0.0,110.4,62,46,3,0,0.05,1.4323
2273,183.6,1.48,0.0,0.31,96.0,55,40,0,2,0.05,1.1931
2274,345.0,0.93,0.18,0.86,108.0,58,45,2,4,0.05,2.0779
2275,150.4,1.5,0.02,0.0,110.4,61,46,2,0,0.05,0.9314
2276,50.1,1.82,1.55,0.02,122.4,65,51,2,1,0.05,1.3732
2277,-611.7,1.28,0.94,2.23,88.8,52,37,3,1,0.05,1.5315
2278,-62.95,1.05,0.0,1.03,100.8,54,42,0,1,0.05,1.2584
2279,266.35,1.05,0.0,0.02,117.6,62,49,0,1,0.05,1.0691
2280,-81.8,1.86,1.15,0.0,112.8,64,47,2,0,0.05,0.9954
2281,31.55,1.3,0.02,0.02,84.0,46,35,1,1,0.05,0.9326
2282,48.15,1.47,0.02,0.0,110.4,55,46,1,0,0.05,0.9116
2283,605.6,1.3,0.0,0.02,108.0,58,45,0,3,0.05,1.3765
2284,-45.2,1.65,0.0,0.0,120.0,64,50,0,0,0.05,0.8359
2285,67.0,1.68,0.0,0.02,93.6,47,39,0,1,0.05,1.0486
2286,496.65,1.17,0.42,0.18,100.8,52,42,1,3,0.05,1.5027
2287,-533.65,1.54,0.0,2.9,103.2,59,43,0,1,0.05,1.2922
2288,151.75,1.48,0.02,0.0,115.2,65,48,2,0,0.05,0.9954
2289,274.4,1.5,0.02,0.02,105.6,57,44,1,1,0.05,0.9657
2290,-101.1,1.15,0.0,0.0,93.6,48,39,0,0,0.05,0.8328
2291,133.4,1.47,0.46,0.0,112.8,61,47,2,0,0.05,0.9669
2292,-977.3,2.25,0.0,1.24,100.8,58,42,0,4,0.05,2.1945
2293,4.45,1.18,0.0,0.08,93.6,54,39,0,1,0.05,0.9688
2294,120.0,1.33,0.02,0.0,105.6,56,44,1,0,0.05,0.9625
2295,548.9,1.76,0.0,0.02,115.2,61,48,0,3,0.05,1.4137
2296,-14.95,1.9,0.0,0.0,127.2,69,53,0,0,0.05,0.8914
2297,290.75,1.23,0.02,0.02,108.0,57,45,1,1,0.05,1.0624
2298,304.8,1.13,1.56,0.5,110.4,57,46,3,4,0.05,1.9952
2299,487.45,1.44,0.12,0.02,110.4,61,46,4,1,0.05,1.3772
2300,79.05,1.9,0.0,0.02,127.2,67,53,0,1,0.05,1.1871
2301,380.3,1.28,0.02,0.02,112.8,62,47,2,1,0.05,1.1399
2302,-150.15,1.34,1.48,0.0,93.6,57,39,2,0,0.05,1.2272
2303,163.35,1.25,0.02,0.0,105.6,60,44,1,0,0.05,0.8728
2304,360.95,1.68,0.26,0.02,115.2,64,48,3,1,0.05,1.2722
2305,-116.7,1.76,0.0,0.0,105.6,59,44,0,0,0.05,0.8777
2306,-46.15,1.39,0.0,0.0,98.4,55,41,0,0,0.05,0.8106
2307,493.2,0.9,0.65,0.13,108.0,58,45,2,2,0.05,1.3711
2308,-158.1,1.66,0.0,0.0,122.4,68,51,0,0,0.05,0.8679
2309,-94.45,1.62,0.74,0.0,88.8,48,37,2,0,0.05,1.0505
2310,149.85,1.39,0.75,0.02,105.6,57,44,2,1,0.05,1.2606
2311,165.95,1.52,0.0,0.02,110.4,62,46,0,1,0.05,1.0056
2312,-46.4,1.72,3.1,0.02,115.2,65,48,1,1,0.05,1.1312
2313,-47.45,1.72,0.02,0.0,93.6,51,39,1,0,0.05,0.8461
2314,-32.05,1.3,0.52,0.0,98.4,52,41,2,0,0.05,0.9534
2315,321.95,1.19,0.33,0.18,112.8,60,47,3,1,0.05,1.3602
2316,355.9,2.1,1.73,0.24,108.0,62,45,3,5,0.05,2.4021
2317,-413.2,1.46,0.02,0.0,79.2,46,33,2,0,0.05,1.0148
2318,-121.75,1.17,0.02,0.0,79.2,47,33,1,0,0.05,0.8463
2319,776.8,1.63,0.25,0.02,112.8,58,47,3,3,0.05,1.6355
2320,136.5,1.38,0.02,0.0,127.2,67,53,1,0,0.05,1.1483
2321,16.3,1.31,0.02,0.0,91.2,52,38,1,0,0.05,0.9328
2322,142.75,1.39,0.95,0.02,103.2,55,43,2,1,0.05,1.1518
2323,226.9,1.27,0.0,0.3,103.2,57,43,0,3,0.05,1.5139
2324,196.3,1.79,0.0,0.02,122.4,65,51,0,1,0.05,1.1699
2325,-75.7,1.63,1.21,0.62,91.2,49,38,3,2,0.05,1.4891
2326,13.8,1.3,0.64,0.0,98.4,53,41,2,0,0.05,1.0204
2327,137.55,1.6,0.0,0.02,98.4,56,41,0,1,0.05,0.9328
2328,314.7,1.68,0.16,0.02,117.6,62,49,2,1,0.05,1.2277
2329,111.05,1.43,0.02,0.48,100.8,55,42,1,1,0.05,1.1086
2330,1.05,1.82,0.0,0.02,93.6,52,39,0,1,0.05,1.0612
2331,-4.7,1.6,0.45,0.0,108.0,58,45,1,0,0.05,0.9755
2332,-92.85,1.7,0.0,0.0,112.8,64,47,0,0,0.05,0.9561
2333,-330.9,1.52,0.0,0.02,96.0,51,40,0,1,0.05,1.0878
2334,-849.6,1.69,1.4,1.72,96.0,58,40,4,3,0.05,2.3598
2335,157.2,1.44,0.02,0.0,112.8,60,47,1,0,0.05,0.966
2336,194.25,1.59,0.28,0.27,110.4,62,46,2,1,0.05,1.3344
2337,-21.8,1.47,1.55,0.02,108.0,55,45,3,1,0.05,1.4846
2338,75.85,1.4,1.35,0.02,100.8,54,42,1,1,0.05,1.2246
2339,-31.05,1.77,0.0,0.0,112.8,61,47,0,0,0.05,0.9365
2340,-7.4,1.53,0.77,0.0,115.2,65,48,1,0,0.05,1.008
2341,-192.75,1.6,2.23,0.0,103.2,58,43,1,0,0.05,0.9826
2342,68.55,1.14,0.02,0.0,103.2,53,43,1,0,0.05,0.905
2343,501.25,2.11,0.79,0.02,105.6,57,44,2,3,0.05,1.5753
2344,9.0,1.37,0.7,0.0,120.0,64,50,1,0,0.05,1.0596
2345,176.7,1.15,0.0,0.02,103.2,58,43,0,1,0.05,1.0036
2346,-11.5,1.15,1.0,0.02,86.4,49,36,1,1,0.05,1.0638
2347,96.0,1.2,0.02,0.0,112.8,60,47,1,0,0.05,0.8173
2348,-355.0,2.1,0.02,2.85,108.0,62,45,1,1,0.05,1.2183
2349,-93.55,1.97,0.02,0.22,86.4,49,36,3,1,0.05,1.3127
2350,-37.15,1.08,0.0,0.0,105.6,53,44,0,0,0.05,0.7941
2351,138.1,1.09,0.02,0.0,108.0,63,45,1,0,0.05,0.8301
2352,381.8,1.23,0.02,0.02,112.8,63,47,2,2,0.05,1.4681
2353,-104.55,1.65,0.0,0.0,93.6,50,39,0,0,0.05,0.7326
2354,16.65,1.09,0.0,0.0,96.0,55,40,0,0,0.05,0.758
2355,-153.85,1.04,1.41,1.2,110.4,62,46,4,2,0.05,1.908
2356,-61.0,1.48,1.05,0.0,112.8,63,47,4,0,0.05,1.3825
2357,-1.25,1.82,0.02,0.0,96.0,57,40,1,0,0.05,0.8875
2358,-176.7,1.3,2.92,0.02,103.2,56,43,2,1,0.05,1.4019
2359,290.25,1.51,0.02,0.02,115.2,62,48,1,1,0.05,0.997
2360,-60.5,1.69,0.0,0.68,110.4,63,46,0,2,0.05,1.3643
2361,198.75,1.82,0.42,0.02,96.0,50,40,1,2,0.05,1.1968
2362,217.95,1.19,0.0,0.02,103.2,55,43,0,1,0.05,0.9957
2363,456.9,1.19,0.02,0.19,105.6,58,44,1,2,0.05,1.1808
2364,70.0,1.69,0.0,0.56,120.0,64,50,0,2,0.05,1.3319
2365,-102.2,1.8,0.0,1.3,110.4,56,46,0,1,0.05,1.2104
2366,-150.55,1.58,0.0,0.0,100.8,53,42,0,0,0.05,0.8655
2367,300.8,1.62,0.94,0.3,112.8,59,47,3,3,0.05,1.8933
2368,-35.5,1.65,0.0,0.0,117.6,66,49,0,0,0.05,0.9435
2369,-214.3,0.99,1.75,0.0,100.8,53,42,2,0,0.05,1.0745
2370,-180.85,2.06,0.22,0.02,93.6,55,39,3,1,0.05,1.6583
2371,-0.75,1.65,0.0,0.0,112.8,59,47,0,0,0.05,0.844
2372,63.85,2.08,0.77,0.02,103.2,60,43,1,1,0.05,1.1696
2373,-1.95,1.7,0.02,1.22,105.6,54,44,1,1,0.05,1.0809
2374,121.15,1.48,0.02,0.0,96.0,53,40,2,0,0.05,0.9123
2375,-246.35,1.3,0.0,1.97,103.2,57,43,0,1,0.05,1.1166
2376,-515.3,1.99,2.42,0.02,108.0,62,45,3,1,0.05,1.5666
2377,55.7,1.59,0.02,1.55,103.2,55,43,2,1,0.05,1.2093
2378,-50.8,1.74,0.0,0.0,110.4,59,46,0,0,0.05,0.9788
2379,430.65,1.81,0.02,0.12,100.8,60,42,1,3,0.05,1.4006
2380,-88.4,2.05,0.85,0.0,110.4,62,46,3,0,0.05,1.4202
2381,-71.7,1.48,0.0,0.0,93.6,51,39,0,0,0.05,0.7464
2382,-154.1,1.39,0.74,0.0,81.6,47,34,4,0,0.05,1.2494
2383,453.0,1.11,0.0,0.02,115.2,61,48,0,2,0.05,1.1973
2384,-373.0,1.8,2.16,1.02,117.6,63,49,3,2,0.05,1.9379
2385,164.05,1.2,0.79,0.02,98.4,54,41,3,1,0.05,1.3803
2386,-78.45,1.31,1.34,0.0,105.6,56,44,2,0,0.05,1.148
2387,37.5,1.22,0.0,0.0,110.4,60,46,0,0,0.05,0.8296
2388,439.25,1.65,0.07,0.02,115.2,63,48,2,2,0.05,1.3973
